id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
27145,YSSY,large_airport,Sydney Kingsford Smith International Airport,-33.94609833,151.177002,21,OC,AU,AU-NSW,Sydney,1,YSSY,SYD,,http://www.sydneyairport.com.au/,http://en.wikipedia.org/wiki/Kingsford_Smith_International_Airport,RAAF Station Mascot,1027975,2008-06-26T14:52:34+00:00
27066,YMML,large_airport,Melbourne International Airport,-37.673302,144.843002,434,OC,AU,AU-VIC,Melbourne,1,YMML,MEL,,http://melbourneairport.com.au/,http://en.wikipedia.org/wiki/Melbourne_Airport,,1016075,2017-03-06T19:29:22+00:00
26901,YBBN,large_airport,Brisbane International Airport,-27.38419914,153.11700439453100,13,OC,AU,AU-QLD,Brisbane,1,YBBN,BNE,,,http://en.wikipedia.org/wiki/Brisbane_Airport,,1013175,2008-06-26T14:52:34+00:00
27119,YPPH,large_airport,Perth International Airport,-31.94029999,115.96700286865200,67,OC,AU,AU-WA,Perth,1,YPPH,PER,,,http://en.wikipedia.org/wiki/Perth_Airport,,51375,2008-06-26T14:52:34+00:00
26904,YBCS,medium_airport,Cairns International Airport,-16.88579941,145.7550049,10,OC,AU,AU-QLD,Cairns,1,YBCS,CNS,,,http://en.wikipedia.org/wiki/Cairns_International_Airport,,1050,2010-08-29T23:17:14+00:00
27096,YPAD,large_airport,Adelaide International Airport,-34.945,138.531006,20,OC,AU,AU-SA,Adelaide,1,YPAD,ADL,,,http://en.wikipedia.org/wiki/Adelaide_International_Airport,,975,2017-05-16T06:15:44+00:00
27101,YPDN,medium_airport,Darwin International Airport,-12.41469955,130.8769989013670,103,OC,AU,AU-NT,Darwin,1,YPDN,DRW,,http://www.darwin-airport.com.au/,http://en.wikipedia.org/wiki/Darwin_International_Airport,RAAF Base Darwin,975,2008-08-01T10:53:13+00:00
26902,YBCG,medium_airport,Gold Coast Airport,-28.1644001,153.5050049,21,OC,AU,AU-QLD,Gold Coast,1,YBCG,OOL,,,http://en.wikipedia.org/wiki/Gold_Coast_Airport,,800,2015-09-07T20:06:40+00:00
27131,YSCB,large_airport,Canberra International Airport,-35.30690002,149.19500732421900,1886,OC,AU,AU-ACT,Canberra,1,YSCB,CBR,,,http://en.wikipedia.org/wiki/Canberra_International_Airport,RAAF Base Fairbairn,1150,2008-10-20T11:48:59+00:00
26900,YBAS,medium_airport,Alice Springs Airport,-23.80669975,133.90199279785200,1789,OC,AU,AU-NT,Alice Springs,1,YBAS,ASP,,http://www.alicespringsairport.com.au/,http://en.wikipedia.org/wiki/Alice_Springs_Airport,,975,2008-08-01T10:52:25+00:00
27058,YMHB,medium_airport,Hobart International Airport,-42.83610153,147.5099945,13,OC,AU,AU-TAS,Hobart,1,YMHB,HBA,,,http://en.wikipedia.org/wiki/Hobart_International_Airport,,975,2010-08-29T23:16:15+00:00
27063,YMLT,medium_airport,Launceston Airport,-41.54529953,147.2140045,562,OC,AU,AU-TAS,Launceston,1,YMLT,LST,,http://www.launcestonairport.com.au/,http://en.wikipedia.org/wiki/Launceston_Airport,,975,2010-09-02T09:17:33+00:00
27130,YSBK,medium_airport,Sydney Bankstown Airport,-33.92440033,150.98800659179700,29,OC,AU,AU-NSW,Sydney,0,YSBK,BWU,,,http://en.wikipedia.org/wiki/Bankstown_Airport,,250,2008-06-26T14:52:34+00:00
26895,YAYE,medium_airport,Ayers Rock Connellan Airport,-25.1861,130.975998,1626,OC,AU,AU-NT,Ayers Rock,1,YAYE,AYQ,,,http://en.wikipedia.org/wiki/Ayers_Rock_Airport,"Ayers Rock,Uluru",800,2016-09-22T17:56:51+00:00
27043,YMAV,medium_airport,Avalon Airport,-38.039398,144.468994,35,OC,AU,AU-VIC,Melbourne,1,YMAV,AVV,,https://www.avalonairport.com.au/,http://en.wikipedia.org/wiki/Avalon_Airport,"Lara, Geelong",975,2017-03-06T19:25:33+00:00
26934,YBTL,medium_airport,Townsville Airport,-19.25250053,146.76499938964800,18,OC,AU,AU-QLD,Townsville,1,YBTL,TSV,,http://www.townsvilleairport.com.au/,http://en.wikipedia.org/wiki/Townsville_Airport,"RAAF Base Garbutt, RAAF Base Townsville",975,2009-02-09T10:25:01+00:00
26918,YBMC,medium_airport,Sunshine Coast Airport,-26.6033,153.091003,15,OC,AU,AU-QLD,Maroochydore,1,YBSU,MCY,,http://www.sunshinecoastairport.com.au/,http://en.wikipedia.org/wiki/Sunshine_Coast_Airport,YBSU,800,2018-07-02T22:59:27+00:00
27064,YMMB,medium_airport,Melbourne Moorabbin Airport,-37.97579956,145.1020050048830,50,OC,AU,AU-VIC,Melbourne,1,YMMB,MBW,,http://www.moorabbinairport.com.au/,http://en.wikipedia.org/wiki/Moorabbin_Airport,,800,2009-01-04T04:08:18+00:00
27060,YMIA,medium_airport,Mildura Airport,-34.22919846,142.0859985,167,OC,AU,AU-VIC,Mildura,1,YMIA,MQL,,http://www.milduraairport.com.au/,http://en.wikipedia.org/wiki/Mildura_Airport,,800,2010-09-06T15:50:38+00:00
26925,YBRK,medium_airport,Rockhampton Airport,-23.38190079,150.4750061,34,OC,AU,AU-QLD,Rockhampton,1,YBRK,ROK,,http://www.rok.aero/,http://en.wikipedia.org/wiki/Rockhampton_Airport,,800,2010-09-02T09:10:23+00:00
27133,YSCN,medium_airport,Camden Airport,-34.04029846,150.68699645996100,230,OC,AU,AU-NSW,,0,YSCN,CDU,,,http://en.wikipedia.org/wiki/Camden_Airport,,250,2008-06-26T14:52:34+00:00
27106,YPJT,medium_airport,Perth Jandakot Airport,-32.09749985,115.88099670410200,99,OC,AU,AU-WA,Perth,0,YPJT,JAD,,,http://en.wikipedia.org/wiki/Jandakot_Airport,,250,2008-06-26T14:52:34+00:00
26909,YBHM,medium_airport,Hamilton Island Airport,-20.35810089,148.9519959,15,OC,AU,AU-QLD,Hamilton Island,1,YBHM,HTI,,http://www.hamiltonisland.com.au/airport/,http://en.wikipedia.org/wiki/Hamilton_Island_Airport,,800,2010-09-02T09:11:16+00:00
27051,YMEN,medium_airport,Melbourne Essendon Airport,-37.7281,144.901993,282,OC,AU,AU-VIC,Melbourne,1,YMEN,MEB,,http://www.essendonairport.com.au/,http://en.wikipedia.org/wiki/Essendon_Airport,,325,2019-07-19T15:33:34+00:00
27147,YSTW,medium_airport,Tamworth Airport,-31.08390045,150.8470001,1334,OC,AU,AU-NSW,Tamworth,1,YSTW,TMW,,http://www.tamworth.nsw.gov.au/Council/Council-Enterprises-and-Venues/Tamworth-Regional-Airport/Tamworth-Regional-Airport/defaul,http://en.wikipedia.org/wiki/Tamworth_Airport,,975,2010-09-02T09:08:58+00:00
26927,YBRM,medium_airport,Broome International Airport,-17.94470024,122.23200225830100,56,OC,AU,AU-WA,Broome,1,YBRM,BME,,,http://en.wikipedia.org/wiki/Broome_International_Airport,,800,2008-06-26T14:52:34+00:00
27118,YPPF,small_airport,Adelaide Parafield Airport,-34.79330063,138.6329956,57,OC,AU,AU-SA,Adelaide,0,YPPF,,,http://www.adelaideairport.com.au/corporate-and-community/adelaide-airport-limited/airports,http://en.wikipedia.org/wiki/Parafield_Airport,,50,2010-09-12T09:05:54+00:00
26897,YBAF,small_airport,Brisbane Archerfield Airport,-27.57029915,153.0079956,63,OC,AU,AU-QLD,Brisbane,0,YBAF,ACF,,,http://en.wikipedia.org/wiki/Archerfield_Airport,RAAF Station Archerfield,50,2011-08-07T13:30:35+00:00
27175,YWLM,medium_airport,Newcastle Airport,-32.79499817,151.83399963378900,31,OC,AU,AU-NSW,Williamtown,1,YWLM,NTL,,,http://en.wikipedia.org/wiki/Newcastle_Airport_(Williamtown),RAAF Base Williamtown,975,2009-02-09T10:33:52+00:00
27028,YKSC,medium_airport,Kingscote Airport,-35.71390152,137.5209961,24,OC,AU,AU-SA,,1,YKSC,KGC,,,http://en.wikipedia.org/wiki/Kingscote_Airport,,800,2008-06-26T14:52:34+00:00
26920,YBNA,medium_airport,Ballina Byron Gateway Airport,-28.83390045,153.5619965,7,OC,AU,AU-NSW,Ballina,1,YBNA,BNK,,,http://en.wikipedia.org/wiki/Ballina_Airport,,800,2010-09-02T08:43:09+00:00
27132,YSCH,medium_airport,Coffs Harbour Airport,-30.32060051,153.1159973,18,OC,AU,AU-NSW,Coffs Harbour,1,YCFS,CFS,,,http://en.wikipedia.org/wiki/Coffs_Harbour_Airport,"YSCH, RAAF Base Coffs Harbour",800,2013-10-03T13:41:46+00:00
27108,YPKG,medium_airport,Kalgoorlie Boulder Airport,-30.7894001,121.461998,1203,OC,AU,AU-WA,Kalgoorlie,1,YPKG,KGI,,,http://en.wikipedia.org/wiki/Kalgoorlie-Boulder_Airport,,800,2010-08-29T23:19:13+00:00
27149,YSWH,medium_airport,Swan Hill Airport,-35.37580109,143.5330047607420,234,OC,AU,AU-VIC,,0,YSWH,SWH,,,http://en.wikipedia.org/wiki/Swan_Hill_Airport,,250,2008-06-26T14:52:34+00:00
26958,YCNK,small_airport,Cessnock Airport,-32.787498,151.341995,210,OC,AU,AU-NSW,,0,YCNK,CES,,http://www.cessnock.nsw.gov.au/community/business/airport,https://en.wikipedia.org/wiki/Cessnock_Airport,,50,2018-05-14T01:30:29+00:00
26906,YBDG,small_airport,Bendigo Airport,-36.73939896,144.3300018,705,OC,AU,AU-VIC,,0,YBDG,BXG,,,http://en.wikipedia.org/wiki/Bendigo_Airport_(Australia),,50,2012-06-21T00:54:29+00:00
27097,YPAG,medium_airport,Port Augusta Airport,-32.50690079,137.7169952392580,56,OC,AU,AU-SA,,1,YPAG,PUG,,,http://en.wikipedia.org/wiki/Port_Augusta_Airport,,800,2008-06-26T14:52:34+00:00
26908,YBHI,medium_airport,Broken Hill Airport,-32.00139999,141.4720001,958,OC,AU,AU-NSW,Broken Hill,1,YBHI,BHQ,,,http://en.wikipedia.org/wiki/Broken_Hill_Airport,,800,2010-09-02T08:45:23+00:00
27148,YSWG,medium_airport,Wagga Wagga City Airport,-35.16529846,147.4660034,724,OC,AU,AU-NSW,Wagga Wagga,1,YSWG,WGA,,http://www.wagga.nsw.gov.au/www/html/271-airport.asp,http://en.wikipedia.org/wiki/Wagga_Wagga_Airport,RAAF Base Wagga,800,2010-09-02T09:08:05+00:00
26979,YECH,medium_airport,Echuca Airport,-36.15719986,144.76199340820300,323,OC,AU,AU-VIC,,0,YECH,ECH,,,http://en.wikipedia.org/wiki/Echuca_Airport,,250,2008-06-26T14:52:34+00:00
27138,YSHT,medium_airport,Shepparton Airport,-36.42890167,145.39300537109400,374,OC,AU,AU-VIC,,0,YSHT,SHT,,,http://en.wikipedia.org/wiki/Shepparton_Airport,,250,2008-06-26T14:52:34+00:00
27129,YRTI,small_airport,Rottnest Island Airport,-32.006699,115.540001,12,OC,AU,AU-WA,,1,YRTI,RTS,,,https://en.wikipedia.org/wiki/Rottnest_Island_Airport,,250,2018-09-21T10:41:51+00:00
27068,YMND,small_airport,Maitland Airport,-32.701265,151.492912,85,OC,AU,AU-NSW,,0,YMND,MTL,,http://rnac.com.au,,,50,2018-05-17T23:01:37+00:00
26937,YBUN,small_airport,Bunbury Airport,-33.37829971,115.677002,53,OC,AU,AU-WA,,0,YBUN,BUY,,,,,50,2008-06-26T14:52:34+00:00
27177,YWOL,medium_airport,Wollongong Airport,-34.56110001,150.78900146484400,31,OC,AU,AU-NSW,,1,YWOL,WOL,,,http://en.wikipedia.org/wiki/Wollongong_Airport,RAAF Albion Park,800,2008-06-26T14:52:34+00:00
27076,YMTG,medium_airport,Mount Gambier Airport,-37.74560165,140.78500366210900,212,OC,AU,AU-SA,,1,YMTG,MGB,,,http://en.wikipedia.org/wiki/Mount_Gambier_Airport,,800,2008-06-26T14:52:34+00:00
26932,YBTH,medium_airport,Bathurst Airport,-33.40940094,149.6519928,2435,OC,AU,AU-NSW,Bathurst,1,YBTH,BHS,,,http://en.wikipedia.org/wiki/Bathurst_Airport_(New_South_Wales),,800,2012-11-22T08:40:08+00:00
27184,YWYY,medium_airport,Wynyard Airport,-40.99890137,145.7310028076170,62,OC,AU,AU-TAS,Burnie,1,YWYY,BWT,,,http://en.wikipedia.org/wiki/Burnie_Airport,,800,2008-06-26T14:52:34+00:00
26991,YGEL,medium_airport,Geraldton Airport,-28.796101,114.707001,121,OC,AU,AU-WA,Geraldton,1,YGEL,GET,,,http://en.wikipedia.org/wiki/Geraldton_Airport,,800,2016-02-13T16:18:22+00:00
26919,YBMK,medium_airport,Mackay Airport,-21.17169952,149.1799927,19,OC,AU,AU-QLD,Mackay,1,YBMK,MKY,,http://www.mackayairport.com.au/,http://en.wikipedia.org/wiki/Mackay_Airport,,800,2010-09-02T14:16:54+00:00
27169,YWGT,medium_airport,Wangaratta Airport,-36.41579819,146.3070068359380,504,OC,AU,AU-VIC,,0,YWGT,WGT,,,http://en.wikipedia.org/wiki/Wangaratta_Airport,,250,2008-06-26T14:52:34+00:00
27041,YLTV,medium_airport,Latrobe Valley Airport,-38.207199,146.470001,180,OC,AU,AU-VIC,Morwell,0,YLTV,TGN,,,http://en.wikipedia.org/wiki/Latrobe_Valley_Airport,"Traralgon, Morwell",250,2016-05-24T21:29:27+00:00
27079,YMUL,small_airport,Murray Field,-32.50830078,115.84200286865200,56,OC,AU,AU-WA,,0,YMUL,,,,,,50,2008-06-26T14:52:34+00:00
27919,YRED,small_airport,Redcliffe Airport,-27.20669937,153.0679931640630,2,OC,AU,AU-QLD,Redcliffe,0,YRED,,,,http://en.wikipedia.org/wiki/Redcliffe_Airport_(Australia),,50,2008-08-10T09:10:42+00:00
26946,YCBP,medium_airport,Coober Pedy Airport,-29.04000092,134.7209930419920,740,OC,AU,AU-SA,,1,YCBP,CPD,,,http://en.wikipedia.org/wiki/Coober_Pedy_Airport,,800,2008-06-26T14:52:34+00:00
26893,YARM,medium_airport,Armidale Airport,-30.52809906,151.6170044,3556,OC,AU,AU-NSW,Armidale,1,YARM,ARM,,,http://en.wikipedia.org/wiki/Armidale_Airport,,800,2010-09-02T08:41:26+00:00
26936,YBUD,medium_airport,Bundaberg Airport,-24.90390015,152.3190002,107,OC,AU,AU-QLD,Bundaberg,1,YBUD,BDB,,http://bundaberg.qld.gov.au/services/airport,http://en.wikipedia.org/wiki/Bundaberg_Airport,,800,2010-09-19T19:38:37+00:00
26975,YDPO,medium_airport,Devonport Airport,-41.16970062,146.4299927,33,OC,AU,AU-TAS,Devonport,1,YDPO,DPO,,http://www.tasports.com.au/infrastructure/devonport_airport.html,http://en.wikipedia.org/wiki/Devonport_Airport,,800,2010-09-19T19:41:12+00:00
27107,YPKA,medium_airport,Karratha Airport,-20.71220016,116.7730026,29,OC,AU,AU-WA,Karratha,1,YPKA,KTA,,,http://en.wikipedia.org/wiki/Karratha_Airport,,800,2010-08-29T23:16:48+00:00
27111,YPKU,medium_airport,Kununurra Airport,-15.77810001,128.7079926,145,OC,AU,AU-WA,Kununurra,1,YPKU,KNX,,,http://en.wikipedia.org/wiki/Kununurra_Airport,,800,2010-09-06T15:47:00+00:00
27035,YLIS,medium_airport,Lismore Airport,-28.83029938,153.2599945,35,OC,AU,AU-NSW,Lismore,1,YLIS,LSY,,,http://en.wikipedia.org/wiki/Lismore_Airport,,800,2010-09-02T09:18:39+00:00
26917,YBMA,medium_airport,Mount Isa Airport,-20.66390038,139.4889984,1121,OC,AU,AU-QLD,Mount Isa,1,YBMA,ISA,,,http://en.wikipedia.org/wiki/Mount_Isa_Airport,,800,2010-08-29T23:17:41+00:00
27109,YPKS,medium_airport,Parkes Airport,-33.13140106,148.2389984,1069,OC,AU,AU-NSW,Parkes,1,YPKS,PKE,,,http://en.wikipedia.org/wiki/Parkes_Airport,,800,2010-09-02T14:36:32+00:00
26968,YCWR,medium_airport,Cowra Airport,-33.84469986,148.6490020751950,966,OC,AU,AU-NSW,,0,YCWR,CWT,,,,,250,2008-06-26T14:52:34+00:00
27048,YMDG,medium_airport,Mudgee Airport,-32.5625,149.6109924,1545,OC,AU,AU-NSW,Mudgee,0,YMDG,DGE,,,http://en.wikipedia.org/wiki/Mudgee_Airport,,250,2010-09-02T14:33:17+00:00
27187,YYWG,small_airport,Yarrawonga Airport,-36.02890015,146.0290069580080,423,OC,AU,AU-VIC,,0,YYWG,,,,http://en.wikipedia.org/wiki/Yarrawonga_Airport,,50,2008-06-26T14:52:34+00:00
27417,YBSS,small_airport,Bacchus Marsh Airport,-37.73333333,144.4216667,520,OC,AU,AU-VIC,,0,YBSS,,,,,,50,2011-01-08T08:19:11+00:00
26915,YBLN,small_airport,Busselton Regional Airport,-33.68842316,115.4015961,55,OC,AU,AU-WA,,0,YBLN,BQB,,http://www.busselton.wa.gov.au/facilities/airport,http://en.wikipedia.org/wiki/Busselton_Regional_Airport,,50,2011-06-21T11:44:57+00:00
27057,YMGT,small_airport,Margaret River Airport,-33.93059921,115.0999985,374,OC,AU,AU-WA,,0,YMGT,MQZ,,,,,50,2012-04-01T05:22:59+00:00
27946,YSEN,small_airport,Serpentine Airport,-32.39496613,115.87098693847700,9,OC,AU,AU-WA,,0,YSEN,,,http://www.sabc.org.au,,,50,2008-11-28T08:18:32+00:00
26888,YABA,medium_airport,Albany Airport,-34.94329834,117.80899810791000,233,OC,AU,AU-WA,Albany,1,YABA,ALH,,,http://en.wikipedia.org/wiki/Albany_Airport_(Australia),"ABA, YPAL",925,2008-06-26T14:52:34+00:00
27044,YMAY,medium_airport,Albury Airport,-36.06779861,146.95799255371100,539,OC,AU,AU-NSW,Albury,1,YMAY,ABX,,,http://en.wikipedia.org/wiki/Albury_Airport,,800,2008-06-26T14:52:34+00:00
26999,YGTH,medium_airport,Griffith Airport,-34.25080109,146.0670013,439,OC,AU,AU-NSW,Griffith,1,YGTH,GFF,,,http://en.wikipedia.org/wiki/Griffith_Airport,,800,2010-09-02T09:06:54+00:00
27052,YMER,medium_airport,Merimbula Airport,-36.90859985,149.901001,7,OC,AU,AU-NSW,Merimbula,1,YMER,MIM,,,http://en.wikipedia.org/wiki/Merimbula_Airport,,800,2010-09-02T14:26:09+00:00
27072,YMOR,medium_airport,Moree Airport,-29.49889946,149.8450012,701,OC,AU,AU-NSW,Moree,1,YMOR,MRZ,,,http://en.wikipedia.org/wiki/Moree_Airport,,800,2010-09-02T14:28:01+00:00
27117,YPPD,medium_airport,Port Hedland International Airport,-20.37779999,118.6259995,33,OC,AU,AU-WA,Port Hedland,1,YPPD,PHE,,,http://en.wikipedia.org/wiki/Port_Hedland_International_Airport,,800,2010-08-29T23:18:37+00:00
27115,YPMQ,medium_airport,Port Macquarie Airport,-31.43580055,152.8630066,12,OC,AU,AU-NSW,Port Macquarie,1,YPMQ,PQQ,,http://www.hastings.nsw.gov.au/www/html/455-welcome-to-port-macquarie-airport.asp?intLocationID=455,http://en.wikipedia.org/wiki/Port_Macquarie_Airport,,800,2010-09-02T14:37:25+00:00
26995,YGLB,medium_airport,Goulburn Airport,-34.81029892,149.7259979248050,2141,OC,AU,AU-NSW,,0,YGLB,GUL,,,http://en.wikipedia.org/wiki/Goulburn_Airport,,250,2008-06-26T14:52:34+00:00
27086,YNRM,medium_airport,Narromine Airport,-32.21469879,148.22500610351600,782,OC,AU,AU-NSW,,0,YNRM,QRM,,,,,250,2008-06-26T14:52:34+00:00
26984,YFBS,medium_airport,Forbes Airport,-33.363602,147.934998,760,OC,AU,AU-NSW,Forbes,0,YFBS,FRB,,,http://en.wikipedia.org/wiki/Forbes_Airport,,250,2016-10-05T13:25:02+00:00
27095,YORG,medium_airport,Orange Airport,-33.38169861,149.1329956,3115,OC,AU,AU-NSW,Orange,0,YORG,OAG,,,http://en.wikipedia.org/wiki/Orange_Airport,,250,2010-09-02T14:35:51+00:00
27134,YSCO,small_airport,Scone Airport,-32.03720093,150.83200073242200,745,OC,AU,AU-NSW,,0,YSCO,NSO,,,,,50,2008-06-26T14:52:34+00:00
27448,YCDR,small_airport,Caloundra Airport,-26.79999924,153.10000610351600,12,OC,AU,AU-QLD,,0,YCDR,CUD,,,,,50,2008-08-01T07:36:37+00:00
26945,YCBG,small_airport,Hobart Cambridge Airport,-42.8266983,147.47500610351600,67,OC,AU,AU-TAS,,0,YCBG,,,,http://en.wikipedia.org/wiki/Cambridge_Aerodrome,,50,2008-06-26T14:52:34+00:00
26916,YBLT,small_airport,Ballarat Airport,-37.51169968,143.79100036621100,1433,OC,AU,AU-VIC,,0,YBLT,,,,http://en.wikipedia.org/wiki/Ballarat_Airport,,50,2008-06-26T14:52:34+00:00
27031,YLEG,small_airport,Leongatha Airport,-38.49309921,145.86000061035200,263,OC,AU,AU-VIC,,0,YLEG,,,,http://en.wikipedia.org/wiki/Leongatha_Airport,,50,2008-06-26T14:52:34+00:00
27981,YTDN,small_airport,Tooradin Airport,-38.21670151,145.427002,3,OC,AU,AU-VIC,,0,YTDN,,,,,,50,2008-08-01T07:50:19+00:00
27701,YKTN,small_airport,Kyneton Airport,-37.22626209,144.4472981,1650,OC,AU,AU-VIC,Kyneton,0,YKTN,,,,http://en.wikipedia.org/wiki/Kyneton_Airport,,50,2011-10-18T09:33:21+00:00
26912,YBKE,medium_airport,Bourke Airport,-30.03919983,145.95199584960900,352,OC,AU,AU-NSW,,1,YBKE,BRK,,,http://en.wikipedia.org/wiki/Bourke_Airport,,800,2008-06-26T14:52:34+00:00
26907,YBDV,medium_airport,Birdsville Airport,-25.89749908,139.34800720214800,159,OC,AU,AU-QLD,,1,YBDV,BVI,,,http://en.wikipedia.org/wiki/Birdsville_Airport,,800,2008-06-26T14:52:34+00:00
26955,YCKN,medium_airport,Cooktown Airport,-15.44470024,145.1840057373050,26,OC,AU,AU-QLD,,1,YCKN,CTN,,,http://en.wikipedia.org/wiki/Cooktown_Airport,,800,2008-06-26T14:52:34+00:00
27180,YWTN,medium_airport,Winton Airport,-22.36359978,143.08599853515600,638,OC,AU,AU-QLD,,1,YWTN,WIN,,,http://en.wikipedia.org/wiki/Winton_Airport,,800,2008-06-26T14:52:34+00:00
26950,YCDU,medium_airport,Ceduna Airport,-32.13059998,133.7100067138670,77,OC,AU,AU-SA,,1,YCDU,CED,,,http://en.wikipedia.org/wiki/Ceduna_Airport,,800,2008-06-26T14:52:34+00:00
26941,YCAR,medium_airport,Carnarvon Airport,-24.880211,113.67174,13,OC,AU,AU-WA,Carnarvon,1,YCAR,CVQ,,,https://en.wikipedia.org/wiki/Carnarvon_Airport_(Western_Australia),,800,2016-02-13T16:25:51+00:00
26905,YBCV,medium_airport,Charleville Airport,-26.41329956,146.2619934,1003,OC,AU,AU-QLD,Charleville,1,YBCV,CTL,,,http://en.wikipedia.org/wiki/Charleville_Airport,,800,2010-09-19T19:39:40+00:00
27113,YPLM,medium_airport,Learmonth Airport,-22.23559952,114.0889969,19,OC,AU,AU-WA,Exmouth,1,YPLM,LEA,,,http://en.wikipedia.org/wiki/RAAF_Learmonth,RAAF Learmonth,800,2010-09-06T15:48:23+00:00
27003,YHBA,medium_airport,Hervey Bay Airport,-25.31889915,152.8800049,60,OC,AU,AU-QLD,Hervey Bay,1,YHBA,HVB,,,http://en.wikipedia.org/wiki/Hervey_Bay_Airport,,800,2010-09-02T09:16:15+00:00
27038,YLRE,medium_airport,Longreach Airport,-23.43420029,144.2799988,627,OC,AU,AU-QLD,Longreach,1,YLRE,LRE,,,http://en.wikipedia.org/wiki/Longreach_Airport,,800,2010-09-19T19:44:42+00:00
27099,YPBO,medium_airport,Paraburdoo Airport,-23.17110062,117.7450027,1406,OC,AU,AU-WA,Paraburdoo,1,YPBO,PBO,,,http://en.wikipedia.org/wiki/Paraburdoo_Airport,,800,2010-09-19T19:47:36+00:00
27112,YPLC,medium_airport,Port Lincoln Airport,-34.6053009,135.8800049,36,OC,AU,AU-SA,Port Lincoln,1,YPLC,PLO,,,http://en.wikipedia.org/wiki/Port_Lincoln_Airport,,800,2010-09-19T19:48:12+00:00
27128,YROM,medium_airport,Roma Airport,-26.54500008,148.7749939,1032,OC,AU,AU-QLD,Roma,1,YROM,RMA,,,http://en.wikipedia.org/wiki/Roma_Airport,,800,2010-09-19T19:48:50+00:00
26898,YBAM,small_airport,Northern Peninsula Airport,-10.9508,142.459,34,OC,AU,AU-QLD,Bamaga,1,YNPE,ABM,,http://www.nparc.qld.gov.au/airport,https://en.wikipedia.org/wiki/Northern_Peninsula_Airport,"YBAM, Bamaga Airport, Bamaga Injinoo Airport",450,2019-07-26T07:47:51+00:00
27721,YLHI,small_airport,Lord Howe Island Airport,-31.53829956,159.0769959,5,OC,AU,AU-NSW,Lord Howe Island,1,YLHI,LDH,,,http://en.wikipedia.org/wiki/Lord_Howe_Island_Airport,,450,2010-09-02T14:16:01+00:00
27120,YPTN,medium_airport,Tindal Airport,-14.52110004,132.3780059814450,443,OC,AU,AU-NT,,0,YPTN,KTR,,,http://en.wikipedia.org/wiki/RAAF_Base_Tindal,RAAF Base Tindal,300,2008-06-26T14:52:34+00:00
27144,YSRI,medium_airport,RAAF Base Richmond,-33.600601,150.781006,67,OC,AU,AU-NSW,Richmond,0,YSRI,XRH,,,http://en.wikipedia.org/wiki/RAAF_Base_Richmond,military,300,2016-06-15T05:54:00+00:00
27153,YTEM,medium_airport,Temora Airport,-34.42139816,147.51199340820300,921,OC,AU,AU-NSW,,0,YTEM,TEM,,,,,250,2008-06-26T14:52:34+00:00
27105,YPIR,medium_airport,Port Pirie Airport,-33.23889923,137.9949951171880,40,OC,AU,AU-SA,,0,YPIR,PPI,,,,,250,2008-06-26T14:52:34+00:00
27125,YREN,medium_airport,Renmark Airport,-34.19639969,140.6739959716800,115,OC,AU,AU-SA,,0,YREN,RMK,,,,,250,2008-06-26T14:52:34+00:00
26921,YBNS,medium_airport,Bairnsdale Airport,-37.88750076,147.5679931640630,165,OC,AU,AU-VIC,,0,YBNS,BSJ,,,http://en.wikipedia.org/wiki/Bairnsdale_Airport,,250,2008-06-26T14:52:34+00:00
27173,YWKI,small_airport,Waikerie Airport,-34.18389893,140.0310059,138,OC,AU,AU-SA,,0,YWKI,,,,,,50,2008-06-26T14:52:34+00:00
27070,YMNG,small_airport,Mangalore Airport,-36.88830185,145.1840057373050,467,OC,AU,AU-VIC,,0,YMNG,,,,http://en.wikipedia.org/wiki/Mangalore_Airport_(Australia),,50,2008-06-26T14:52:34+00:00
27865,YOLA,small_airport,Colac Airport,-38.2867012,143.67999267578100,137,OC,AU,AU-VIC,,0,YOLA,XCO,,,,,50,2008-08-01T07:47:08+00:00
27481,YCOY,small_airport,Coral Bay Airport,-23.12999916,113.7770004272460,5,OC,AU,AU-WA,,0,YCOY,,,,,,50,2009-01-09T07:32:34+00:00
38446,YLUW,small_airport,Leeuwin Estate Airport,-34.020973,115.064471,,OC,AU,AU-WA,,0,YLUW,,,,,,50,2016-01-04T03:59:53+00:00
27316,YADG,small_airport,Aldinga Airport,-35.29000092,138.4900055,110,OC,AU,AU-SA,Aldinga,0,YADG,,,http://www.adelaidebiplanes.com.au/,,,50,2010-08-22T15:30:25+00:00
32724,YIMT,small_airport,Innamincka Township Airport,-27.74169922,140.7449951171880,,OC,AU,AU-SA,Innamincka Township,0,YIMT,,,,,,50,2008-06-13T14:30:04+00:00
28012,YTYA,small_airport,Tyabb Airport,-38.26670074,145.1750031,88,OC,AU,AU-VIC,Melbourne,0,YTYA,,,http://www.pac.asn.au/,,,50,2012-01-02T16:52:45+00:00
27073,YMPC,small_airport,"RAAF Williams, Point Cook Base",-37.932201,144.753006,14,OC,AU,AU-VIC,Point Cook,0,YMPC,,,,http://en.wikipedia.org/wiki/RAAF_Williams,,50,2017-03-06T19:23:48+00:00
